/home/norbert/cnf/aiger/139454p0.aig 134
/home/norbert/cnf/aiger/139454p0neg.aig 0
/home/norbert/cnf/aiger/139454p1.aig 0
/home/norbert/cnf/aiger/139454p1neg.aig 0
/home/norbert/cnf/aiger/139454p22.aig 0
/home/norbert/cnf/aiger/139454p23.aig 0
/home/norbert/cnf/aiger/139454p24.aig 0
/home/norbert/cnf/aiger/139454p5.aig 0
/home/norbert/cnf/aiger/139454p5neg.aig 0
/home/norbert/cnf/aiger/139454p6.aig 0
/home/norbert/cnf/aiger/139454p6neg.aig 0
/home/norbert/cnf/aiger/139462p0.aig 134
/home/norbert/cnf/aiger/139462p0neg.aig 0
/home/norbert/cnf/aiger/139462p1.aig 0
/home/norbert/cnf/aiger/139462p1neg.aig 0
/home/norbert/cnf/aiger/139462p22.aig 0
/home/norbert/cnf/aiger/139462p23.aig 0
/home/norbert/cnf/aiger/139462p24.aig 0
/home/norbert/cnf/aiger/139462p5.aig 0
/home/norbert/cnf/aiger/139462p5neg.aig 0
/home/norbert/cnf/aiger/139462p6.aig 0
/home/norbert/cnf/aiger/139462p6neg.aig 0
/home/norbert/cnf/aiger/139463p0.aig 134
/home/norbert/cnf/aiger/139463p0neg.aig 0
/home/norbert/cnf/aiger/139463p1.aig 0
/home/norbert/cnf/aiger/139463p1neg.aig 0
/home/norbert/cnf/aiger/139463p22.aig 0
/home/norbert/cnf/aiger/139463p23.aig 0
/home/norbert/cnf/aiger/139463p24.aig 0
/home/norbert/cnf/aiger/139463p5.aig 0
/home/norbert/cnf/aiger/139463p5neg.aig 0
/home/norbert/cnf/aiger/139463p6.aig 0
/home/norbert/cnf/aiger/139463p6neg.aig 0
/home/norbert/cnf/aiger/139464p0.aig 134
/home/norbert/cnf/aiger/139464p0neg.aig 0
/home/norbert/cnf/aiger/139464p1.aig 0
/home/norbert/cnf/aiger/139464p1neg.aig 0
/home/norbert/cnf/aiger/139464p22.aig 0
/home/norbert/cnf/aiger/139464p23.aig 0
/home/norbert/cnf/aiger/139464p24.aig 0
/home/norbert/cnf/aiger/139464p5.aig 0
/home/norbert/cnf/aiger/139464p5neg.aig 0
/home/norbert/cnf/aiger/139464p6.aig 0
/home/norbert/cnf/aiger/139464p6neg.aig 0
/home/norbert/cnf/aiger/6s0.aig 124
/home/norbert/cnf/aiger/6s100.aig 134
/home/norbert/cnf/aiger/6s102.aig 124
/home/norbert/cnf/aiger/6s105.aig 124
/home/norbert/cnf/aiger/6s108.aig 124
/home/norbert/cnf/aiger/6s109.aig 124
/home/norbert/cnf/aiger/6s10.aig 124
/home/norbert/cnf/aiger/6s119.aig 134
/home/norbert/cnf/aiger/6s11.aig 124
/home/norbert/cnf/aiger/6s120.aig 124
/home/norbert/cnf/aiger/6s121.aig 124
/home/norbert/cnf/aiger/6s122.aig 124
/home/norbert/cnf/aiger/6s126.aig 134
/home/norbert/cnf/aiger/6s127.aig 134
/home/norbert/cnf/aiger/6s128.aig 134
/home/norbert/cnf/aiger/6s129.aig 134
/home/norbert/cnf/aiger/6s12.aig 124
/home/norbert/cnf/aiger/6s130.aig 134
/home/norbert/cnf/aiger/6s131.aig 124
/home/norbert/cnf/aiger/6s132.aig 124
/home/norbert/cnf/aiger/6s133.aig 124
/home/norbert/cnf/aiger/6s134.aig 124
/home/norbert/cnf/aiger/6s136.aig 134
/home/norbert/cnf/aiger/6s13.aig 124
/home/norbert/cnf/aiger/6s144.aig 124
/home/norbert/cnf/aiger/6s145.aig 134
/home/norbert/cnf/aiger/6s147.aig 134
/home/norbert/cnf/aiger/6s148.aig 124
/home/norbert/cnf/aiger/6s149.aig 134
/home/norbert/cnf/aiger/6s14.aig 124
/home/norbert/cnf/aiger/6s150.aig 124
/home/norbert/cnf/aiger/6s151.aig 124
/home/norbert/cnf/aiger/6s152.aig 124
/home/norbert/cnf/aiger/6s157.aig 134
/home/norbert/cnf/aiger/6s158.aig 124
/home/norbert/cnf/aiger/6s159.aig 124
/home/norbert/cnf/aiger/6s15.aig 124
/home/norbert/cnf/aiger/6s160.aig 124
/home/norbert/cnf/aiger/6s161.aig 124
/home/norbert/cnf/aiger/6s162.aig 0
/home/norbert/cnf/aiger/6s163.aig 134
/home/norbert/cnf/aiger/6s164.aig 124
/home/norbert/cnf/aiger/6s16.aig 124
/home/norbert/cnf/aiger/6s171.aig 124
/home/norbert/cnf/aiger/6s172.aig 0
/home/norbert/cnf/aiger/6s173.aig 124
/home/norbert/cnf/aiger/6s174.aig 124
/home/norbert/cnf/aiger/6s177.aig 124
/home/norbert/cnf/aiger/6s178.aig 124
/home/norbert/cnf/aiger/6s179.aig 124
/home/norbert/cnf/aiger/6s17.aig 134
/home/norbert/cnf/aiger/6s180.aig 130
/home/norbert/cnf/aiger/6s181.aig 134
/home/norbert/cnf/aiger/6s182.aig 130
/home/norbert/cnf/aiger/6s183.aig 130
/home/norbert/cnf/aiger/6s184.aig 130
/home/norbert/cnf/aiger/6s185.aig 130
/home/norbert/cnf/aiger/6s186.aig 130
